Iteration	Posterior	Likelihood	Prior	age_extant	branch_rates[1]	branch_rates[2]	branch_rates[3]	branch_rates[4]	branch_rates[5]	branch_rates[6]	branch_rates[7]	branch_rates[8]	branch_rates[9]	branch_rates[10]	branch_rates[11]	branch_rates[12]	branch_rates[13]	branch_rates[14]	branch_rates[15]	branch_rates[16]	branch_rates[17]	branch_rates[18]	branch_rates[19]	branch_rates[20]	branch_rates[21]	branch_rates[22]	branch_rates[23]	branch_rates[24]	branch_rates[25]	branch_rates[26]	branch_rates[27]	branch_rates[28]	branch_rates[29]	branch_rates[30]	branch_rates[31]	branch_rates[32]	branch_rates[33]	branch_rates[34]	branch_rates[35]	branch_rates[36]	branch_rates[37]	branch_rates[38]	branch_rates[39]	branch_rates[40]	branch_rates[41]	branch_rates[42]	branch_rates_mean	branch_rates_sd	diversification	extinction_rate	fossil_samp_rate	ln_branch_rates_mean	num_samp_anc	origin_time	speciation_rate	t[1]	t[2]	t[3]	t[4]	t[5]	turnover
372500	-365.6043	-502.4894	136.8852	27.00294	0.0411707	0.0393068	0.0399507	0.0395006	0.0411182	0.0395317	0.039386	0.0392424	0.0391849	0.0401066	0.0389697	0.0402541	0.0406403	0.0404083	0.0393157	0.0391271	0.0399203	0.0384095	0.0403071	0.0402161	0.0400372	0.0391765	0.0407365	0.0403137	0.0412786	0.0392302	0.0400868	0.0410079	0.041314	0.0401728	0.0401887	0.0398837	0.0404091	0.0406128	0.0415928	0.0401988	0.0398988	0.0397967	0.0392999	0.0398794	0.0399499	0.0410555	0.04017564	0.01854382	0.09078927	0.01253567	0.03033727	-3.214495	4	29.98179	0.1033249	17.1832	16.5766	9.15788	11.203	10.6112	0.1213228
373000	-369.3875	-497.6798	128.2923	24.48735	0.042764	0.0424814	0.0436293	0.0411463	0.0430558	0.0434586	0.0426306	0.0413486	0.0437692	0.0428699	0.0413371	0.0433249	0.0432524	0.04243	0.0424322	0.0436531	0.0425098	0.0438009	0.042977	0.0416903	0.042912	0.0437411	0.044076	0.0416244	0.0419977	0.043574	0.0423751	0.0447024	0.0445502	0.0415402	0.0426583	0.0416101	0.0441042	0.0436527	0.0451859	0.0431096	0.042713	0.0421721	0.043498	0.0425007	0.0429466	0.0424763	0.04291706	0.02361569	0.0587409	0.07242357	0.02249035	-3.148486	4	26.33796	0.1311645	15.5895	16.7048	8.33527	6.68156	5.83808	0.5521584
373500	-395.6215	-508.3715	112.7499	20.48072	0.0446808	0.043666	0.046796	0.0461691	0.0462206	0.0457245	0.0454034	0.0459091	0.0429076	0.0460809	0.046551	0.0483882	0.0437368	0.0481264	0.0445607	0.0471843	0.0475711	0.04612	0.0475681	0.0446128	0.045152	0.0448603	0.0468267	0.0444345	0.0469515	0.0449271	0.0460377	0.0453766	0.0428168	0.0449862	0.0451144	0.0455975	0.0447534	0.0469917	0.0465242	0.0438756	0.0419611	0.0458077	0.046209	0.0425726	0.0446085	0.0457408	0.04539925	0.02856721	0.08530968	0.08287131	0.03744784	-3.09226	4	23.6135	0.168181	14.102	17.5977	9.36672	14.5508	14.8623	0.4927508
374000	-438.1555	-499.6631	61.50767	26.22254	0.0364936	0.0368346	0.0322033	0.031469	0.0314807	0.0325785	0.0245819	0.0286814	0.0325998	0.0316938	0.0293231	0.0274316	0.0293473	0.0343801	0.0333771	0.02024	0.026697	0.0309323	0.0261122	0.0285787	0.0323078	0.0220758	0.0332538	0.0330821	0.0331448	0.036036	0.0314106	0.0293571	0.0365045	0.0289083	0.0305565	0.0324656	0.0305402	0.0334549	0.0352199	0.0290066	0.0286589	0.0354806	0.0341714	0.0371355	0.0309578	0.0367506	0.03154138	0.1295315	0.02756941	0.1066555	0.02134788	-3.456455	3	27.56552	0.1342249	14.8286	18.5142	8.97897	12.1068	12.2013	0.7946029
374500	-367.1563	-509.733	142.5768	23.39307	0.0392941	0.0389562	0.0386947	0.0394575	0.0390203	0.0383241	0.0393626	0.0393154	0.0389448	0.0395687	0.0404426	0.039257	0.0393836	0.0396863	0.0402639	0.0388335	0.0389482	0.0392995	0.0395793	0.0401187	0.0389421	0.0387433	0.0394393	0.039889	0.0401303	0.0402124	0.0387904	0.0401903	0.0400201	0.0406934	0.0400072	0.0397582	0.0412702	0.0397184	0.0400038	0.0395237	0.0391566	0.0402424	0.0404654	0.0393625	0.0400308	0.0399904	0.03963188	0.0149929	0.006133224	0.2186471	0.03769026	-3.228121	3	28.56168	0.2247803	12.0494	16.0335	7.86224	9.81543	9.97783	0.9727146
375000	-455.6973	-505.8719	50.17462	22.77794	0.060034	0.0493731	0.0456955	0.0527577	0.0546903	0.063667	0.0660101	0.0414249	0.0585334	0.0549387	0.0485998	0.0566583	0.0487675	0.0489281	0.0586362	0.0582064	0.0507167	0.0560631	0.0583733	0.0488015	0.0554638	0.0433335	0.0504681	0.0585433	0.0602707	0.0507288	0.0496829	0.0573603	0.0517994	0.05691	0.0492365	0.0615613	0.0419981	0.0528478	0.0573984	0.0488071	0.0528025	0.0457867	0.0514794	0.0531829	0.0466493	0.0576718	0.05309187	0.106946	0.190438	0.08918953	0.03363142	-2.935731	4	28.41527	0.2796275	12.9622	17.0581	9.98849	8.25786	6.48944	0.3189584
375500	-446.9361	-505.4771	58.54101	22.10022	0.0335579	0.0375279	0.0328624	0.0333088	0.0368357	0.0399665	0.0369567	0.0334393	0.0373034	0.0351696	0.0341493	0.0324769	0.0330674	0.0457893	0.0330345	0.0293927	0.03199	0.0308993	0.0298651	0.0339453	0.0349686	0.03581	0.041224	0.0328592	0.0316821	0.0399249	0.0321766	0.0393607	0.0263051	0.0330424	0.0267259	0.0272509	0.0299527	0.0393253	0.029829	0.0358908	0.0336016	0.0301215	0.0271529	0.0390012	0.0396548	0.0417383	0.03410618	0.173665	0.1007759	0.0177771	0.04266682	-3.378277	4	24.88102	0.118553	14.6028	16.0928	10.9477	11.2909	11.1954	0.1499507
376000	-395.423	-496.6245	101.2015	26.90216	0.0381571	0.0406427	0.0394708	0.0384689	0.0384906	0.0377956	0.0412086	0.0388155	0.0354204	0.0431021	0.0387248	0.0381502	0.0429633	0.0379977	0.0391564	0.0395251	0.0385603	0.0402089	0.0415686	0.0408152	0.0389057	0.0378023	0.0421442	0.0409117	0.0402557	0.0360217	0.0411544	0.0411729	0.037721	0.0413548	0.0418933	0.0391659	0.0392058	0.0397131	0.0403087	0.0400237	0.0388091	0.0393297	0.0400184	0.0405623	0.0365269	0.0384966	0.03947797	0.04442422	0.08836336	0.01025394	0.03462986	-3.232013	4	29.6946	0.0986173	15.4077	18.2394	9.75453	7.63899	9.36574	0.1039771
376500	-420.5967	-515.3882	94.79145	25.56813	0.0534324	0.0498738	0.0525215	0.0534967	0.052637	0.0501108	0.0511263	0.0505497	0.0518752	0.0512295	0.0512382	0.0508319	0.0499877	0.0491337	0.0536133	0.0552517	0.0513504	0.0524814	0.0478685	0.0542703	0.052068	0.0494983	0.0549689	0.0520377	0.0527644	0.0516162	0.0560554	0.049507	0.0514163	0.0516023	0.0501332	0.0504794	0.0517226	0.0531472	0.0502063	0.0509168	0.0515657	0.051303	0.0477185	0.0542438	0.0507956	0.0506995	0.05107857	0.04016154	0.1308744	0.1386322	0.05298981	-2.97439	3	28.89945	0.2695065	21.7165	18.6606	9.4409	8.29611	9.03785	0.5143926
377000	-429.1749	-510.6421	81.46726	28.86835	0.0540429	0.0569477	0.0534741	0.0549586	0.0537085	0.0544457	0.0607502	0.0564373	0.056335	0.0545384	0.0568051	0.0607314	0.0570935	0.0498939	0.0519551	0.0506	0.0564903	0.0598738	0.0505097	0.0521036	0.0563642	0.05548	0.0522764	0.0494806	0.0551019	0.0554059	0.0581327	0.0561334	0.0537021	0.0551106	0.0563508	0.0557777	0.0541592	0.0510442	0.0515727	0.0575111	0.0566808	0.0574416	0.0551808	0.0534655	0.0528035	0.0502899	0.05439672	0.05512041	0.1776442	0.07060472	0.04823656	-2.911451	3	28.98717	0.2482489	12.335	16.4028	10.0844	15.3951	14.4905	0.284411
377500	-448.4283	-515.9111	67.48284	22.2495	0.048059	0.0483322	0.0438666	0.055777	0.0470289	0.0432157	0.040887	0.0381303	0.0511973	0.0439958	0.0414005	0.0495968	0.0470382	0.0459185	0.044972	0.0537628	0.0480306	0.0374121	0.0444189	0.0468534	0.0468308	0.046822	0.0481288	0.0474539	0.0525941	0.0397249	0.0475985	0.0438471	0.0433758	0.0381392	0.0598386	0.0566681	0.043451	0.0451768	0.0528297	0.0493617	0.0465092	0.0459722	0.0535599	0.0491181	0.0453465	0.0497867	0.04697596	0.1043302	0.1958135	0.01428387	0.06171008	-3.058119	5	26.71991	0.2100974	11.8866	17.0804	8.50097	12.9925	15.3818	0.0679869
378000	-358.5891	-503.3452	144.7561	25.56407	0.0413058	0.0410142	0.0410867	0.0408404	0.0404853	0.0406306	0.0410327	0.040949	0.0409201	0.0416827	0.0408392	0.040915	0.0411451	0.0415311	0.0408592	0.0398688	0.0412096	0.04112	0.0410247	0.0407678	0.040721	0.0414926	0.038638	0.0402507	0.0400957	0.0413806	0.0415166	0.0409446	0.0405304	0.0418054	0.0412134	0.0410301	0.0416818	0.0410053	0.0423976	0.0406591	0.0407993	0.0410251	0.0417453	0.0409783	0.0404202	0.0420026	0.04102547	0.01495274	0.11521	0.0764536	0.03543912	-3.193562	3	26.04052	0.1916636	13.6639	16.8688	11.4494	13.0362	13.8062	0.3988947
378500	-316.6091	-500.7131	184.104	28.88895	0.040259	0.0402299	0.0403933	0.0399821	0.0405273	0.0403947	0.0400412	0.0403578	0.0401295	0.0397716	0.0406236	0.0398473	0.0404536	0.0402648	0.0402429	0.0405496	0.0400869	0.0404191	0.0400591	0.0404921	0.0406114	0.0404355	0.0398955	0.0399472	0.0403765	0.0403263	0.040211	0.0403256	0.039978	0.0398292	0.0406157	0.0399061	0.0404558	0.0403356	0.0405825	0.0402225	0.0400835	0.0401066	0.0401594	0.0403621	0.0402712	0.0400777	0.04024664	0.005254076	0.04112013	0.143626	0.02461548	-3.212729	3	28.9319	0.1847461	22.3114	17.7804	9.427	13.899	14.1281	0.7774236
379000	-342.2612	-503.7646	161.5034	21.72132	0.0400245	0.0398508	0.0391463	0.0401799	0.0403496	0.0390304	0.0389205	0.0398224	0.0399035	0.0399469	0.0399177	0.0401342	0.0402879	0.0388596	0.0398848	0.0394111	0.0406621	0.0397058	0.0396071	0.0396544	0.0395964	0.0400438	0.0400013	0.0399782	0.0397114	0.0404676	0.0396762	0.0396401	0.0400846	0.0393999	0.0392929	0.0388437	0.0400112	0.0396421	0.0402849	0.0399876	0.039294	0.0388977	0.0396924	0.039842	0.039311	0.0399791	0.03980946	0.01081607	0.1484659	0.01958369	0.04130192	-3.223651	4	25.27613	0.1680496	12.8429	17.7531	10.5261	10.8518	12.588	0.1165352
379500	-342.1197	-500.355	158.2353	26.07637	0.0398373	0.040495	0.0406623	0.0396971	0.0401684	0.0405492	0.0393463	0.0404076	0.0406034	0.0393851	0.0391896	0.0396124	0.0405058	0.0397057	0.0400438	0.039684	0.040603	0.0397446	0.0405621	0.039135	0.039662	0.039969	0.040008	0.0396093	0.0396851	0.0404027	0.040563	0.0401062	0.0394492	0.0395955	0.0398867	0.0397505	0.0395565	0.0394506	0.0399666	0.0399837	0.0396754	0.0395315	0.0389134	0.0396982	0.0399235	0.0396181	0.03997781	0.01191158	0.09032436	0.06617095	0.04517585	-3.219431	4	29.5825	0.1564953	15.9835	18.4589	7.65541	8.64478	6.6371	0.4228303
380000	-484.0608	-511.6078	27.54707	26.0652	0.0365783	0.0525712	0.0275107	0.0361311	0.0462537	0.0494427	0.0459892	0.0384176	0.0175086	0.0220713	0.0192772	0.0267773	0.029579	0.027415	0.0294679	0.0355465	0.0420247	0.0263919	0.0446755	0.0264673	0.0726698	0.0291427	0.0354093	0.028003	0.0347728	0.0419723	0.0271741	0.036928	0.0322707	0.0263383	0.0206145	0.0451487	0.0356096	0.0305071	0.0282005	0.0275258	0.0196021	0.0294379	0.0185597	0.0147245	0.0206478	0.036533	0.03327557	0.3172476	0.09088163	0.02990763	0.03141804	-3.402932	5	26.64011	0.1207893	13.032	16.481	7.57607	14.0812	13.4667	0.2476017
380500	-417.488	-501.1339	83.64589	25.61962	0.038541	0.0403275	0.0336324	0.0406096	0.0385226	0.0373758	0.0357567	0.0363045	0.0388886	0.0372547	0.0372141	0.0350308	0.0300733	0.0328582	0.0353893	0.04012	0.0327694	0.0391923	0.0344331	0.0358832	0.0394497	0.0407146	0.0343622	0.0371984	0.0366091	0.0385453	0.0369137	0.0352698	0.0387277	0.0380811	0.0376721	0.0415871	0.0400549	0.037218	0.0359244	0.0409182	0.0395035	0.040358	0.0349156	0.0356676	0.0339328	0.0359665	0.03652856	0.07166007	0.08704669	0.02190569	0.02001996	-3.309661	4	28.15725	0.1089524	17.3665	17.3971	7.3281	13.5474	14.9411	0.2010575
381000	-408.9082	-506.2466	97.3384	23.10134	0.0416574	0.0377282	0.0374753	0.0393879	0.0384532	0.0393244	0.0401752	0.0412796	0.0369929	0.0366844	0.0418851	0.0358763	0.0379567	0.0371033	0.0392055	0.0380694	0.0392621	0.0402818	0.0366412	0.039928	0.0367199	0.0394867	0.0398045	0.035419	0.0369393	0.0361938	0.0405259	0.0377652	0.0378637	0.0405016	0.0393372	0.0409423	0.0358476	0.0396283	0.0372763	0.0410437	0.0399168	0.037747	0.0378034	0.0386647	0.0380988	0.0360634	0.0383287	0.03733563	0.02913009	0.1731506	0.05255532	-3.261556	3	24.0934	0.2022806	16.6469	16.1694	7.84544	11.4236	9.68247	0.8559917
381500	-439.1062	-505.5919	66.48573	26.11281	0.047403	0.051297	0.0498159	0.0517346	0.0410036	0.0520608	0.0532912	0.0484918	0.0512633	0.0499182	0.0543074	0.0514587	0.049533	0.0460347	0.052137	0.0496062	0.0496285	0.0508525	0.0517626	0.0560272	0.0499714	0.0471606	0.0592192	0.0522473	0.0498688	0.0574056	0.0524664	0.0482797	0.0440263	0.0563035	0.0483402	0.0487007	0.0476933	0.0498254	0.0558056	0.0422506	0.0415717	0.0549642	0.0518111	0.0447276	0.0494174	0.0494672	0.04936015	0.0747856	0.08205482	0.06127087	0.02235229	-3.008612	4	27.2035	0.1433257	13.3169	18.0712	7.51777	15.866	15.2253	0.427494
382000	-436.3796	-509.5227	73.14313	19.98979	0.0568791	0.0578858	0.0476942	0.0550342	0.0456497	0.0491266	0.0493567	0.0483757	0.0547839	0.0510172	0.0494319	0.050731	0.0425837	0.0493755	0.0491676	0.0529847	0.0480702	0.0459803	0.0491451	0.0505532	0.0518181	0.0489084	0.0547955	0.0441048	0.0462359	0.0472699	0.0447806	0.0529468	0.051508	0.0481004	0.0460035	0.0512706	0.0470189	0.048982	0.0465203	0.0529942	0.048991	0.0513573	0.0480556	0.0535577	0.0486359	0.05744	0.0499898	0.08542823	0.09565787	0.0586452	0.03405039	-2.995936	4	25.41993	0.1543031	15.7843	17.8235	7.48931	9.09116	13.2472	0.380065
382500	-504.2249	-516.887	12.66212	23.40965	0.0597877	0.0586625	0.0460173	0.0731177	0.0527076	0.0421582	0.0605686	0.0405496	0.0326279	0.0632327	0.0427527	0.0509106	0.0645828	0.060252	0.0611757	0.0643735	0.0394349	0.0613811	0.0423524	0.0666887	0.0450742	0.0499051	0.060311	0.0635202	0.0741015	0.0623285	0.0877315	0.0613215	0.0310032	0.0609639	0.0699972	0.0726543	0.111079	0.0506898	0.0471598	0.0508005	0.0324261	0.071918	0.0438274	0.0614139	0.0677191	0.0483668	0.05601103	0.2861179	0.1658252	0.03269661	0.03060739	-2.882207	4	26.18795	0.1985218	12.8002	18.8169	8.10933	14.0986	15.2714	0.1647004
383000	-398.5188	-504.083	105.5642	20.65535	0.0437513	0.0402164	0.0399992	0.0436111	0.0403809	0.0416153	0.0451209	0.0425613	0.0422987	0.0435148	0.0426607	0.0393706	0.042887	0.0429448	0.0414606	0.0422808	0.045676	0.0383929	0.0415559	0.0414635	0.0424849	0.0419784	0.0420917	0.0425139	0.0434719	0.0414216	0.0451268	0.0437341	0.0425216	0.0412782	0.0412446	0.0428011	0.0439434	0.0412544	0.0428505	0.0417914	0.0411359	0.038939	0.0417743	0.042036	0.0386437	0.041099	0.04212496	0.03401396	0.2412663	0.01263459	0.05080376	-3.167115	4	20.68057	0.2539009	16.4156	16.2828	7.25891	14.8208	8.65023	0.04976191
383500	-451.6134	-511.9796	60.36613	24.64917	0.0330298	0.0388401	0.0249981	0.0304459	0.0313764	0.0348445	0.0335025	0.0289594	0.0236269	0.0210602	0.0298258	0.0293751	0.0269263	0.0363355	0.0302284	0.03641	0.0329073	0.0269082	0.0292571	0.0339487	0.028093	0.0349413	0.0371787	0.0385817	0.0349815	0.0274913	0.0312655	0.0289405	0.0310187	0.0288734	0.0302711	0.0230294	0.0323814	0.0309858	0.0359438	0.0294251	0.0288208	0.0308154	0.0325184	0.0330717	0.0333099	0.0231294	0.03046715	0.1319449	0.05086454	0.02686399	0.03026014	-3.491106	4	28.79349	0.07772853	19.173	18.3307	10.3836	11.9834	9.5853	0.345613
384000	-453.6171	-500.2859	46.66881	24.12857	0.0538118	0.0527581	0.0465565	0.0508393	0.0577263	0.0411267	0.0531498	0.0437281	0.0472026	0.042634	0.0592713	0.0420858	0.0378515	0.0546865	0.0453291	0.036779	0.0552627	0.0475501	0.0517978	0.049812	0.0432615	0.0605833	0.0357296	0.0530534	0.0451392	0.0470915	0.0496739	0.0524531	0.0402187	0.044493	0.0408326	0.0403204	0.044783	0.0503573	0.0381173	0.0549527	0.044234	0.0394096	0.0517117	0.0410165	0.0488249	0.049883	0.04862953	0.1527633	0.1045063	0.07888544	0.02514371	-3.023524	4	24.2967	0.1833917	16.6831	16.9522	7.43634	9.34428	10.7434	0.4301472
384500	-475.5742	-505.8306	30.25639	19.27651	0.0478658	0.0328303	0.0446302	0.0392488	0.0764024	0.0413867	0.0394683	0.0449926	0.0532946	0.0376566	0.0455195	0.0372482	0.0287196	0.0383748	0.0634723	0.0300145	0.0345083	0.0420936	0.0417253	0.0275108	0.0576187	0.0419844	0.0438789	0.0627114	0.0452467	0.0466245	0.0366636	0.0397843	0.0345072	0.0476373	0.0429867	0.0590316	0.0475999	0.039957	0.0550099	0.0446573	0.0429723	0.0324922	0.0362707	0.0461719	0.0437873	0.0579495	0.03994636	0.209768	0.07838221	0.08361588	0.05879622	-3.220218	4	22.30374	0.1619981	14.1037	17.2771	7.95469	8.76687	8.63931	0.5161535
385000	-398.7018	-503.9417	105.2399	18.96057	0.0544735	0.0489461	0.0513163	0.0512329	0.0468936	0.049469	0.049094	0.0505656	0.0511727	0.0519374	0.0507325	0.0497137	0.050414	0.0487406	0.0511528	0.0512634	0.0500777	0.0504932	0.0500275	0.0503959	0.0499813	0.0505272	0.0527585	0.0493809	0.0492324	0.0496234	0.0520278	0.0517454	0.0512194	0.0485367	0.0521059	0.0488128	0.0513681	0.0533811	0.0498734	0.0499857	0.0489107	0.0497181	0.0528319	0.0541134	0.0515316	0.0503315	0.05070934	0.0293345	0.1495769	0.1039199	0.0589632	-2.981645	3	27.25619	0.2534969	15.5226	18.813	9.01501	10.2955	9.15735	0.4099456
385500	-413.0863	-503.5496	90.46326	21.70002	0.0481517	0.051791	0.0514712	0.0528767	0.0496581	0.0508948	0.0531573	0.0511811	0.0572631	0.051602	0.0491719	0.0512746	0.052295	0.0501408	0.0498348	0.04466	0.052236	0.0503031	0.0531446	0.0577596	0.0520112	0.0562314	0.046052	0.0529812	0.0523401	0.049683	0.0533919	0.0507387	0.0536569	0.0525392	0.0532564	0.0528125	0.0509654	0.052486	0.053899	0.0494198	0.0506203	0.0545067	0.0505225	0.0509987	0.0524259	0.053055	0.05150418	0.04194591	0.07653264	0.1218428	0.02241641	-2.966092	4	22.18654	0.1983754	15.2661	16.2436	7.81153	10.8097	9.36188	0.6142031
386000	-436.2731	-498.0439	61.77076	25.5543	0.0344497	0.0361805	0.0325062	0.0386323	0.0319894	0.0347663	0.0303259	0.034653	0.032802	0.034302	0.0337461	0.0385516	0.0337529	0.0359278	0.041698	0.0350276	0.0343078	0.044963	0.0320468	0.0293195	0.0337119	0.0325089	0.0379173	0.0386814	0.0341721	0.0430563	0.0352986	0.0280565	0.0317594	0.0356447	0.0388124	0.0342935	0.0360164	0.0419261	0.0453825	0.036091	0.0246622	0.0324553	0.0351909	0.0346905	0.0338367	0.0369793	0.03496105	0.1142422	0.08592091	0.06967142	0.02843231	-3.353521	3	27.4503	0.1555923	20.893	16.6734	11.1095	15.6345	15.0849	0.4477819
386500	-410.3941	-502.9743	92.58022	23.38175	0.0370192	0.0395517	0.0337443	0.0389058	0.0376785	0.0351059	0.0369761	0.038662	0.0352543	0.0384174	0.0373279	0.0405921	0.041845	0.0407365	0.0397871	0.0343539	0.0406168	0.0379141	0.0363824	0.0326174	0.0415333	0.0383088	0.0388163	0.0375455	0.039019	0.0380191	0.0391809	0.0400685	0.0402132	0.0369487	0.0378518	0.035606	0.0388882	0.0363892	0.0377947	0.0389055	0.0365028	0.0365821	0.0367489	0.0387036	0.0396582	0.03895	0.03808211	0.04983972	0.05221468	0.06754287	0.01152108	-3.268011	4	29.64571	0.1197575	17.1015	16.8777	10.9962	10.2279	9.33738	0.5639967
387000	-415.2272	-503.818	88.59075	23.44259	0.0376413	0.0405667	0.0386559	0.0374386	0.0383157	0.0432311	0.0414342	0.0395095	0.0387505	0.0406445	0.0432762	0.0451253	0.0393659	0.0420945	0.0417448	0.0405736	0.0412621	0.040831	0.0395706	0.0377178	0.0395867	0.0446835	0.0388049	0.0442726	0.0399584	0.0410476	0.040266	0.0366346	0.0385484	0.0402728	0.035178	0.0378952	0.0365203	0.0387037	0.0404364	0.0403112	0.0370424	0.0409921	0.040647	0.0357752	0.0429014	0.0412888	0.03970926	0.0570746	0.07476038	0.06235545	0.01986546	-3.226171	3	29.08113	0.1371158	22.6108	16.6864	10.5379	14.4674	13.902	0.4547648
387500	-462.4506	-502.0451	39.59448	24.08009	0.0520837	0.0421659	0.0272888	0.0330478	0.0296071	0.0341259	0.04296	0.0444774	0.0403752	0.0375563	0.0404168	0.0354067	0.0474241	0.0466145	0.0333765	0.0297686	0.0510202	0.0426728	0.0309164	0.0394978	0.0434444	0.0368559	0.0319226	0.0356028	0.0421227	0.0394605	0.0454124	0.0385179	0.0400322	0.0357196	0.0497642	0.0319171	0.0471836	0.0456308	0.0359206	0.0414571	0.0387184	0.0517953	0.0364631	0.0364392	0.0394913	0.0397898	0.04157903	0.1406631	0.06653835	0.1793455	0.02262404	-3.180159	3	27.91649	0.2458839	15.3007	17.0721	9.24503	10.1309	8.40641	0.7293912
388000	-429.415	-506.2533	76.83827	24.55963	0.0379453	0.0327976	0.0371344	0.0322754	0.0330029	0.0359095	0.0329046	0.0341513	0.0316111	0.0352055	0.0319061	0.0288156	0.0344694	0.0363158	0.037765	0.0351333	0.0348329	0.0358851	0.0381337	0.0357701	0.0358908	0.0304476	0.0323444	0.031767	0.0355831	0.0329388	0.0347193	0.0318754	0.0293771	0.0347879	0.0300676	0.0366626	0.0359869	0.0336491	0.0360513	0.0386103	0.0367911	0.0301517	0.0334278	0.0369095	0.0292785	0.0327859	0.03422569	0.1057012	0.08214292	0.1025267	0.0488466	-3.374779	4	28.74987	0.1846696	18.3983	17.3777	10.2048	6.4318	11.9282	0.5551898
388500	-444.3708	-502.2008	57.82997	21.99706	0.055352	0.0483138	0.0378361	0.0403673	0.0514014	0.0426298	0.0480022	0.044631	0.0504517	0.0400562	0.0494819	0.0515088	0.0511044	0.0470724	0.0474468	0.0386276	0.0513105	0.0406154	0.0424082	0.0381446	0.0519081	0.0486195	0.0439153	0.0420503	0.0452087	0.050102	0.0478421	0.0541448	0.0392433	0.0427357	0.0419858	0.0541269	0.0427461	0.0391544	0.0497966	0.0381339	0.0451392	0.0429198	0.0500248	0.0445212	0.0395144	0.0400713	0.04618042	0.1091246	0.1610277	0.06482164	0.03429538	-3.075199	4	25.3943	0.2258493	14.0974	17.7067	8.62079	12.8124	11.156	0.2870128
389000	-433.6204	-503.1679	69.54753	27.67561	0.0355494	0.0409882	0.0347535	0.0336696	0.0464404	0.0327425	0.033023	0.0312998	0.0340525	0.0344223	0.0290323	0.0311395	0.0290068	0.0321416	0.0340509	0.0286595	0.0323502	0.0297812	0.0302383	0.0277301	0.039065	0.0316953	0.03624	0.0312317	0.0324951	0.0395832	0.0333881	0.0302275	0.0316054	0.0328461	0.0341832	0.0335906	0.039287	0.0306308	0.0318129	0.0333436	0.0302778	0.033136	0.0353318	0.0335834	0.0342366	0.0375803	0.03327332	0.09512515	0.1156888	0.06843427	0.02460216	-3.402999	4	29.05443	0.1841231	17.2276	17.9248	8.84329	9.01292	7.2817	0.3716767
389500	-392.7273	-506.3445	113.6172	25.05761	0.0339625	0.0349748	0.0328087	0.0364356	0.0375419	0.0350329	0.0332065	0.035376	0.0354819	0.035832	0.0353772	0.0332019	0.0360665	0.0333646	0.0353817	0.0341953	0.034721	0.0347928	0.0336618	0.0347664	0.0363438	0.0345569	0.0353453	0.0340193	0.033818	0.0369185	0.0351414	0.0355474	0.0352247	0.0339919	0.036083	0.0357811	0.0361198	0.0326499	0.0353105	0.036283	0.0341527	0.0346412	0.0338928	0.0330902	0.0334183	0.0369557	0.03496683	0.04279671	0.110252	0.05871265	0.01093677	-3.353355	4	25.74971	0.1689647	16.5464	17.0387	7.3045	9.6699	7.08895	0.3474848
390000	-361.4904	-504.6534	143.163	23.16423	0.035294	0.0360382	0.0365528	0.0363738	0.0358425	0.0348595	0.0367779	0.0373247	0.0357983	0.0369761	0.0362852	0.0351725	0.0359219	0.0366238	0.0360705	0.0354283	0.0372686	0.0367576	0.0354946	0.0369061	0.0358217	0.0369823	0.0355547	0.0354114	0.0369795	0.0349837	0.0362926	0.036301	0.0347943	0.0351606	0.0361681	0.0363701	0.0355519	0.0358477	0.0369442	0.035788	0.0368853	0.0361598	0.0364491	0.0353056	0.0368496	0.0361176	0.03592966	0.01799736	0.1308218	0.05693575	0.06609394	-3.326192	4	24.3362	0.1877576	13.3795	17.3798	10.1491	14.6744	14.8081	0.3032408
390500	-391.6969	-504.1658	112.4689	25.83781	0.0369972	0.0382635	0.0357902	0.0366107	0.0376948	0.0382818	0.0365293	0.0380115	0.0388885	0.0384003	0.0385687	0.0364063	0.0366732	0.0338364	0.0386751	0.0380496	0.0367616	0.0386952	0.0357582	0.0385099	0.0370731	0.0375267	0.0388446	0.0383279	0.0377802	0.0379604	0.0374396	0.0366408	0.0378938	0.0380786	0.0358526	0.036445	0.0375828	0.0378384	0.034921	0.037418	0.0369328	0.036917	0.0411598	0.0353486	0.0372261	0.0383954	0.03758778	0.03098623	0.05586434	0.1111809	0.02554397	-3.281076	3	29.62244	0.1670453	17.6236	17.3094	10.277	14.158	14.1658	0.6655736
391000	-441.4419	-506.6881	65.24616	23.14893	0.0345383	0.0407955	0.0383739	0.0331234	0.0395818	0.0426624	0.0366373	0.0378382	0.0384292	0.0392513	0.0391943	0.0389362	0.0442264	0.0363916	0.0411031	0.0339162	0.0404305	0.0379068	0.0426148	0.0410434	0.0453929	0.037879	0.0359141	0.0414469	0.0397165	0.0400946	0.0404184	0.0402455	0.0391458	0.0368095	0.033862	0.0379411	0.0426425	0.0368007	0.0494353	0.0363095	0.0367324	0.0377329	0.0459083	0.0511067	0.0361693	0.0433758	0.03945903	0.088531	0.05168867	0.05709228	0.05146431	-3.232492	4	26.26283	0.1087809	11.9988	18.5987	9.05053	7.7245	11.4836	0.5248371
